text,labels
"Zamani ilikuwa bila kikomo, nilikuwa nadownload mizigo ya kutosha",[0]
Hivi serikali ikishasema kuwa nchi ina Corona UNADHANI NDIYO ITAKUWA KINGA NA DAWA YA CORONA?,[5]
Wakati pombe ilisimama ikipiga kelele juu ya kukabiliana na chakula.,[4]
Mwenyezi Mungu tupatie busara na ufahamu na pia tuondolee woga tulio nao.,[6]
 Wewe mtoto toka kwenye njia za upotevu,[4]
Hesabu zilifurahishwa sana na hii; lakini watu wote wa nchi walikuwa na huzuni.,[3]
Mimi naomba wafukuzwe hawana nidhamu kabisa ,[4]
kupenda gani kwa kijinga kiasi hicho,[5]
"Safi sana, unahitaji wangapi?",[1]
Nilijawa na hofu wakati nilipoona mume wangu anakuwa mtu wa tofauti. ,[6]
"Tafadhali rejea kichwa cha habari hapo juu, kwa muda sasa nimekuwa nikifuatilia hii biashara",[0]
 Acheni kukubali kuwa watumwa wa akili covid iko Dunia nzima,"[2, 4]"
Kweli una uhakika? ? Yaliyobaki si mengi sana .,[5]
 Yale maambukizi ya jioni baada ya bia ndio yatakuwa hatari...sijui kama barakoa itazuia,[0]
Hata hasira na egoism zinaisha unapokula chakula kisicho na umwagaji damu.,[0]
Furahia siku ya Halloween!,[1]
Nimefuatilia kwa muda mrefu kuhusu ahadi alizotoa mzee Sabodo ya kuchimba visima vya maji.,[0]
siwezi kupiga hatua nyingine ??daraja linachezacheza,[6]
Habari za mchana,[0]
Hata hivyo unamoyo dada mwanaume mjinga hajajua kula na kipofu,[5]
Hiyo ni aibu kubwa mno na ni jambo lisiloelezeka kwa kweli,[4]
"Huo ni ujinga na ushamba, hatutaki",[4]
Watu wengine mna matatizo wallahi,[4]
"Oh , tunamshukuru Mungu . Sisi wote tulipatwa na hofu kwa habari tulizopata juu yake .","[3, 6]"
So sad indeed!!. Rest in peace mpiganaji. Tutakukumbuka kwa mengi mema.,[3]
niliposikia uvumi kwamba mwaka wa kwanza matokeo ya mtihani yametoka nilikuwa na hofu kwamba mimi inaweza kuwa moja ya waliofeli,[6]
"Naam , kusema kweli , mimi nipo nyuma kidogo . Ni 40 % ndiyo iliyofanyika .",[3]
Ndiyo . Nadhani mimi nina bahati .,[1]
nimevunja radio ya mjomba hivyo nina waiwasi kuwa atanikataza kwenda kwake pamoja na kuitumia tena,[6]
"""Sio ujinga kabisa ana wala hana ujinga wowote ule ni basi tu makusudi""",[2]
Alihisi wimbi la uchochezi kuongezeka ndani mwake. ,[4]
 John alifurahi sana kwa sababu alijua kwamba atapandishwa juu na kuteremshwa tena kwa parachuti.,[1]
Jamani huu ni unyanyasaji.,[4]
we mshenzi unatuambia live kutoka ubelgiji.....wadanganye wajinga ,[2]
Pole Sana dada roho inaniuma sanaaa,[3]
Sehemu nzuri zaidi ya sherehe hiyo ilikuwa ya kupendeza kwenye uso wa Todd alipokuwa akirudishwa karibu na madhabahu kumpokea Ekaristi na mikono yake imenyoshwa. ,[1]
Big up kwake Mwalim Maprossoo kazi nzuri,[1]
Masoko ya mananasi umenivunja saaaaaaaaaana mbavu,[5]
Ndio maana ninakupenda buuuure,[1]
Kwa mnayoyafanya Ccm hamna tofauti na shetani au mmezidi shetani hata sijui kama mnafahamu,[2]
" Vifo vingi vinavyotokea sasa si mapenzi ya Mungu, ni mapenzi ya Watawala kwa kushindwa kutimiza Wajibu ",[4]
hongereni waheshimiwa wabunge,[1]
uwaaa kabsa hao majangili sugu,[2]
Kweli duniani ni ubatili mtupu,[4]
Yaan mtu anayumba na pombe bado mnahojii,[2]
Asante kwa kutimiza wito wangu .,[1]
 Umemaliza vibaya mahusiano ndo nn?,[5]
"JAMANI ME NDO NAAMKA LEO TOKA JUZ, VIPI KWANI KUNA NINI",[5]
Mwanamke mwenye utimamu wa akili asingeongea mambo ya madawa ya kulevya kwa mumewe,[4]
Akishalipa inakuwaje? ndio swali lililopo. Kuiba na kukopa ni vitu tofauti na mahakama zipo.?,[5]
"Katika nyumba ndogo katika msitu mkubwa, nilikuwa peke yangu kwa muda mfupi gizani.",[6]
Mazombie nyie malofa siyo wote bali ni baadhi wenye njaa!,[2]
"Hakikisha Wewe Ndie Mmiliki Wa Furaha Yako, Furaha Yako Isiwe Chini Ya Mapenzi/Mpenzi Wako Wala Isiwe Mikononi Mwa Mwanadamu Yeyote Kwani Wanadamu Hubadirika.",[1]
Uyu ndo tulikuwa tunamtaka,[1]
Nimetokwa na machozi ya furaha baada ya kuona yote hayo sikuamini kabisa,[1]
Inatia huruma kwa kifo cha shehe osama biladeni,[3]
Tulichanganyikiwa na kuwa na hofu kubwa wakati hatujaeleweka. ,[6]
"Lakini kulikuwa na mshangao fulani, ambayo itasababisha upotezaji wa kazi 9,000 kutoka jumla ya watu 128,600. ",[5]
 Nina wasiwasi alikua na agenda ya siri,[6]
Ajali zingine ni ukosefu wa maarifa kabisa ,[4]
Utaratibu gani kwanini wakati mtu anajaza fomu au anasajili line msiweke utaratibu wa beneficiary ,[5]
Imeniuma sana mungu awatetee jamani,[3]
Huyo baba anataman kuliaa,[3]
"Anavyonijibu kwenye hizi jumbe, inaniudhi sana",[4]
"Vipi duniani, wakati moyo wake ulikuwa ukitetemeka na mwili wake ukizama kwa wimbi la joto, angeweza kukaa hasira? ",[2]
Alitoa kichwa kwa wasiwasi akiangalia hali ya usalama kwanza,[6]
Kwa njia zozote ntafanikisha kwa ajili yako .,[1]
nilikua na stress kama week hili tatizo limeanza kunitokea mapigo ya moyo yanaenda mbio ,"[3, 6]"
"Wakisema waache huoni kama itakuwa yale ya ""hasira za mkizi furaha ya mvivu"" ?",[5]
Nimeshindwa kuvumilia....kumbe tuliopo Bongo ni vilaza! Hakika ni fedheha ya hali ya juu.,"[2, 4]"
kiukweli nimechoka kusubiri basi .,[4]
chanzo cha vifo nyingi kwenye vitongoji duni kwenye makaa hutumika sana kupikia mahala hamna hewa ya oxygen kwa wingi.,[3]
maneno yako sasa yanaelekea kuvuka mipaka .,[4]
"Lakini mama ,tunaangalia hii movie inasikitisha .",[3]
why police wawakumbatie wahalifu? Serikali ichukue hatua,[2]
kwani lazma tupeana hizo chanjo si watuache TUFE.,"[4, 5]"
Hongera sana kwa utumishi.Hongera kwa siasa safi.,[1]
Nini ? Tena ? Kwa nini huwa unaishiwa na pesa ?,[5]
"Nimepokea kwa huzuni na majonzi taarifa ya kifo cha Andrew Mlangeni,niliandika habari zake 6/6/2020 siku aliyotimiza miaka 95.",[3]
Nd o hivo ni ajabu lakini nimesikia kwamba walipoigana kisha aliamua kutokwenda .,[5]
Ni mtaji mdogo sana lakini penye nia pana njia.,[3]
Gerezani unaendaje ivo siutabakwa na wafungwa jamn loooh,[5]
Kilio cha kukata tamaa cha uchungu kilitoka kwa mwelekeo wa kitanda. ,[3]
kwann wanamuhukumu mtu kifungo kikubwa hivyo bila kupima DNA jmn kweli walioko magerezani sio wote wanahatia ,"[3, 4, 5]"
PIA MAMA KILIO CHETU AJIRA AJIRA AJIRA AJIRA AJIRA AJIRA KWA VIJINA WAHITIMU WA VYUO VIKUU ,[3]
"""Ni wewe umefanya haya? ""aliuliza Auguste kwa sauti ya hasira.",[2]
Pumzika kwa amani mwenyezi mungu hawatie nguvu wafiwa wote katika kipindi kigumu,[3]
yaani unaogopa kuua mende???unazingua mwanaume wewe,[6]
 Apo kwenye mahusiano mtumishi...ungeandika kwa herufi KUBWA???????,[0]
Kwa nini ? Nini kinamla yeye ?,[5]
Hongereni kwani upande wa voice mpo vizuri mno,[1]
" ""Hazina yangu ya dhahabu, utajiri wangu, mwangaza wangu wa jua!"" akasema mama; na akambusu kwenye paji la uso",[1]
"Sema ni fursa gani, acheni kusema tu fursa fursa, zitaje.",[4]
Naona uchungu sana! Watoto wazuri sana na chanzo cha furaha ktk jamii!,[3]
"Haipendezi kaka, nadhani ni kitu kama hataki kuolewa na hiyo ni sababu ya jinsi mlivoishi naye",[3]
aliingiza kiburi kingine tena katika safu ya Ireland katika sekunde za kufa wakati alipoangusha mshindi nyumbani. ,[4]
Huu utopolo unautoa kwenye medical journal ipi mburula wewe?,"[2, 4]"
Tunywe bia wazee acha woga wakua maskini wakati bado maskini,[6]
Mungu akulinde maisha,[6]
" KAMA UNAZUNGUMZIA TAKWIMU ZA VIFO,, JE TANZANIA INA VIFO VINGAPI VYA COVID MWAKA HUU DOGO??? ????",[5]
"Nimegundua furaha yangu ni kutengeneza pesa, bado sijagundua furaha yengine zaidi yake...",[1]
Hatuhitaji misaada yao yenye masharti ya kuangamiza uhuru wetu na kutaka kutufanya kuwa kama watumwa mwao,[4]
Waoooi mama ongera sana baba kakusifia u mke mwema.,[1]
msamaha huponya kuliko mapambano.,[0]
Tunahangaika sana mara kero mara mauaji mara kulazimishana mtafaruku mkubwa sana,[4]
"Baraza la usalama la Umoja wa Mataifa (UNSC) limekemea vikali mashambulizi ya kigaidi nchini Nigeria, ambayo yaliishia kwa mauaji ya watu wasiopungua 120 wiki jana huku wengine wengi wakijeruhiwa. ","[2, 4]"
Wakati mwanangu ana maumivu katika mguu wake (bila sababu dhahiri).,[6]
Asaidiwe huyu baba jamani na raisi wetu msaidie mana tunakuamni na tunakutegemea,[3]
"Walituahidi  mtazamo wa bahari , na si haya nionayo hapa mbele yangu.",[2]
kwahiyo baba??ko ndo kipimo cha maadili?,[5]
"Naam , ninaondoka Japan na nitaelekea London , kesho .",[3]
"Tanzania hakuna Coronavirus, vifo ni changamoto za kushindwa kupumua na Pneumonia.",[0]
"Hii ni mara nyingi kuhisi wanaofiwa wanapata ugumu zaidi kutambua, hasira yao kwa kuachana nao ili kuukabili ulimwengu pekee. ",[2]
" Naona wasanii watakula shavu Sana kwenye sekta ya utalii,",[1]
Maisha ni wapi unapotupeleka?,[5]
"Kuna mikoa ukifanya utani, kujikuta juu ya miti ni jambo la kawaida kabisa",[5]
Ningependa kuongeza zaidi . Ni nzuri kwa kweli .,[1]
"Bathsheba alikuwa akiangalia hotuba ile kwa karibu, na alikuwa hajawahi kuhuzunisha kama namna alivyohuzunishwa siku ile. ",[3]
mpumbavuh we we na yoyote atakayekuunga mkono wote wapumbavu tu..hio hela bora ukale dinner na mkeo na watoto angalau utapata baraka za familia ..FOOLISH,"[2, 4]"
WHO yaitaka Tanzania kutekeleza kanuni za afya kudhibiti maambukizi ,[0]
Sasa mnavyokimbia maandamano yasio na Kikomo mnamuachia Nani?,"[4, 5]"
Mkubwa hivo unaogopa panya!!!ebu acha usanii ,"[5, 6]"
Hao wamefeli target yao ilikuwa waje wauze Africa ila MUNGU kawaumbua.,[4]
Mtangazaji ni falaa,[2]
Kwa vile sikuweza kushika mimba ndugu wa mume walinisema na kuninyanyasa sana,[3]
Eneo la kuhifadhia maiti kuongezwa baada ya ongezeko la vifo vilivyotokana na corona Msumbiji,[3]
PUNGUZENI RIBA KTK MABENKI JAMANI,[4]
"Inakuwaje mkurugenzi bado yuko kazini, ilitakiwa awe segerea",[2]
Hili jengo linajengwa kwa kutumia American standards. Ni jengo thabiti sana. Haliwezi kuporomoka.,[1]
sasa Mgombea Huru atakuwa sio Mwanasiasa? manake umesema tusiweke matumaini kwa wanasiasa? sasa huyo mgombea Huru pia atakuwa ana wizara yake Huru au itakuwa chini ya rais?,[5]
"kimbia kabla hajakukaribia atakung'ata, nyoka ana sumu huyo",[6]
Nilipata habari kuwa nimechaguliwa kuendelea na masomo ya chuo kikuu,[1]
"Ishi ukijizuia kuumiza wenzako na kuwaona wao hawana haki, maana siku moja nawe utaondoka duniani hapa",[3]
Hongera saana bro tunza ua zuri hilo,[1]
"Tusilaumu,kijana alikuwa na umri gani?vijana siku hizi tunapenda sana kuhudumiwa na wazazi badala ya sisi kuwahudimia wao.labda kama alikuwa mtoto",[4]
wabongo hawafanyi usafi mpaka aje mgeni mbwembwe tu hzo week tu hakuna ukaguzi,[4]
"Natamani hata mwanangu nimwite jina lako, vile unavyonikosha na utendaji wako",[1]
Biashara inataka kubembeleza eti.,[0]
Nani alijaribu kumuua Tundu Lissu? Ripoti yoyote hadi sasa?,[5]
"Alicheka kwa sauti, akafurahi kahawa ya kahawia moto kwenye ukingo wa rangi ya keki iliyotiwa sukari.",[1]
Watanzania tuna Nongwa na Unafiki tu.,[4]
"Hii ni ya kupendeza kwa mzazi yeyote, mana ndoto kubwa ya mzazi na kuona maendeleo ya familia yake",[1]
Manyumbu mnajiachia tuu kwenye terminals za kimataifa! Hata barakoa hamna. Mkumbuke nyie mlikua mnataka lockdown Sasa Rais angeweka lockdown nyie mngekuwepo hapo?,[2]
Wewe dada unatumalizia bando maelezo mengi kama ndo mfiwa,[4]
Ulevi no,[4]
Shukrani kwa ukarimu wako .,[1]
Haya mawazo ya kijinga kabisa,[4]
"Tushachoka sisi, mijitu mpaka leo haina hata wasiwasi angalia macho yao kwanza yanavyowasuta. ",[2]
Sizani kama unaweza kuwa namoyo watofauti ma mchuna ngoz,"[2, 4]"
Sasa mmempa vipi eneo bila hati yoyote ya makubaliano je akishamaliza kujenga mkamgeuka atamdai Nani?,[2]
"wakati Ribby akimtafuta daktari,  jambo la kushangaza lilikuwa limetokea kwa Juma ambaye alikuwa ameachwa peke yake, aliugulia na kuugulia kwa hofu",[6]
Badala ya interview watangazaji wapigwa na mshangao,[5]
Nimefurahi! ,[1]
Mkubwa unaogopa sindano!!!>??????.,[6]
Huyu dada ni mtangazaji mzr sn sijui anafanya kazi gn?,[0]
Sikuwahi kufikiria hivyo? Nilidhani yeye alimpenda mke wake sana .,[5]
"acheni ugomvi, siwezi kuruhusu huo ujinga hapa chuoni",[2]
Mbwa mume wako anayefuata wanawake ovyo.,[2]
Lakini msimamo wake wa mfano unaibuka wakati kuna shida kubwa juu ya kufikiria kwa watoto. ,[6]
MUNGU WETU TUREHEMU NA TUKUMBUSHE KUZIHESABU SIKU ZETU.,[3]
Walionekana wenye tabasamu hata usingizini mwao kwa kufurahia ujio wa ndugu zao,[1]
Hata wewe siku yako ikifika utakufa2 iwe kwa corona iwe kwa ukimwi iwe kwa malaria iwe kwa ajali utakufa tu.,[0]
Virusi vya Corona na jamii yake sio vipya duniani.,[0]
 Alianza kucheza ngoma za kiasili na kuimba na kila mtu alionekana kuburudika,[1]
Hivi mtaacha lini kutisha wananchi maana mmezidi vitisho,"[4, 6]"
Uyu jamaa ni hazina ya taifa,[1]
 Harafu mbali na kuwa MD ana mpaka Masters of Public Health bado ana support kujifukiza over vaccine,[5]
betia yanga akifungwa unakula pesa akishinda una furaha,[1]
namwogopa akivua mask yake hiyo,[6]
sipendi kwenda nje kukiwa na baridi.,[4]
Usiende MAHAKAMANI Hawa jamaa nio Yao sio nzuri,[4]
Alipewa kazi ya kusafisha kabati lakini akaishia kuvunja glasi zote??hapo alipo anatamani kukimbia nyumba mana mama akirudi sijui atajificha wapi,[6]
alitoa kuugua uchungu na akampoteza kichanga change baada tu ya siku kumi. ,[3]
" Ilikuwa ya kutisha kusikia hayo yote, kwani mhubiri huyo aliongea kutoka moyoni mwake, na watu wote kanisani waliogopa.",[6]
"Mimi nina hofu kwa kosa alilofanya leo, hatafunguliwa mlango wa nyumba",[3]
"Bado alikuwa mwendawazimu kwa jambo fulani, na Lucy alikuwa na hakika kwamba muda kidogo na mkusanyiko ungemwambia nini lakini kwa muda huo, kwa njia fulani, maarifa yalikuwa nje ya kufikiwa. ",[2]
Elimu na afya bado tuko nyuma sana. Hao ndio wanategemewa na nchi,"[3, 4]"
"Wasiwasi ni wa sheitani,omba Mungu uwe msubirivu ",[6]
"Vipande viliwekwa kwenye moto chini ya shaba, na kuanza kulainika na ndipo kwa bahati mbaya sana ikamwagika na kumchoma",[3]
Walipokuwa wakijiandaa kuondoka ghafla kijana mmoja alikimbilia ndani ya nyumba na kuanza kutabasamu ,[1]
Kweli tatizo liko hapa. Hakuna wa kumwambia.,[4]
"nakumbuka kupata hofu nilipokuwa brazil kwenye basi lililokuwa likishuka kilima katikati ya dhoruba kubwa, nilikuwa na mashaka ya kupinduka kwa gari",[6]
jibu swali wacha maneno mengi,[2]
" ""Nakuahidi sitasema tena,"" yule mwingine alisema",[3]
Chakula chetu kilikuwa kamilifu kabisa !,[1]
Majizi yapo tena yapo mengi kwa mamia.,"[2, 4]"
Tanzania huwa haitoi taarifa zozote kuhusu maambukizi ya virusi vya Corona. ,[0]
Kwa hakika siyo hivyo.,[3]
waonekana kununua soko zima !,[5]
Wenzio wanazungumuzia uzanzibar na utanganyika. We unazungumuzia ukabila. huoni kuwa unachanganya madesa?,[4]
nimetulia na masela. Nasubiri kwa hamu zombie CLWN CR. itakuwa 6-8 wiki,[1]
"Kawaida kama mtu mwenye furaha na mwangavu, alihisi kutokuonekana wazi, kana kwamba alikuwa akibadilika bila yeye kutaka",[1]
 Kwa hiyo vifo vyote hivi ni hofu eeeh? aisee,[6]
Mimi sijapenda kabisa,[4]
Chama chenu kama kingekuwa na nia ya kuwaletea wasanii kingefanya hivyo. Lakini ni ulafi wa viongozi wenu kwa ubinafsi wao. Mnalishwa matumaini tu,[2]
Tumeamua kumwachia Mungu yeye anaweza yotee,[3]
Wow zuchu umeweza,[1]
Huwa navutiwa sana na Speech zako baba,[1]
Joan hakika ni mchafuu !,[2]
Vifo ni vingi mpaka naogopa ????????,[6]
Walimpinga na utawala wake ukaangushwa kwa mabavu,[3]
Tumefika! Hapa ndipo mahali ambapo sisi tutakwenda kusherehekea !,[1]
"kwa upendo na amani,  Lakini kabla ya kuanza ,nataka kujua kwa nini mnataka kushindana baiskeli?","[1, 5]"
"Kwa upande mwingine, walijumuika pamoja na kumuenzi wazazi wao kwa furaha",[1]
Ni aibu yani,[4]
Bernice alikasirika sana na hakuweza kuongea. ,[2]
"Aisee, maisha mafupi Sana RIP ,JPM,",[3]
huyu mama kama sio mchawi uzeeni ataroga mtu.,[4]
Kenya wametuzidi sana na wanachukua iliyokuwa nafasi yetu kwenye mahusiano na hawa watu!..,[4]
"Sio tu kwamba angekasirika kabisa, lakini aliogopa kumwambia binamu yake pia. ",[2]
"Wewe ndiye mshamba mkubwa, Maguful twende! twende baba!! Nyoosha nchi!!",[1]
Barua kutoka kwa mchumba wangu ilianza kwa njia ambayo nilidhani atamaliza uhusiano wetu. Niliogopa kusoma kilichobaki.,[6]
Muonekano wa kwanza mbele ya umma ya hadhira kubwa ya watu.,[6]
 Akipunguza ulevi game kama hizi atakua anaanza mwanzo mwenga,[0]
huwa nakuelewaga sana umenijenga kweli kimtazamo,[1]
"utakuwa unatania wewe ! Ni haki ya mwalimu kusema chochote anataka , na kama yeye aliona Mura anaigilizia , hakika yeye alikuwa na haki ya kusema hivyo .",[5]
Mimi kwa kweli nachukia kusoma vitabu vya kitaaluma .,[4]
Ni li jamaa flan lipogo tu Huwez kuliweka Kwenye kundi gani ????ila ndo hvo anaishi kwa huo huo uchizi wake na anapga kaz kwel,[5]
pamoja na kuwa na bima ya Afya lakini madawa tunanunua kwa pesa zetu tunaomba utusaidie kwa hili,[3]
"Je, unajua ni jinsi gani umechelewa ?",[2]
hali mbaya mbaya ya maisha watu wameteseka sana sana hujakutana na watu waloomizwa na utawala huuu.,[3]
"`Salama, Steve, na niambie kwanini umependeza sana? ",[1]
Serikali haimjali mtanzania wa hali ya chini fisiemu walaaniwe,[2]
"Mimi ni mkiwa - oh, lakini tafadhali, yote yamepangwa na usiseme tena. """,[3]
Ahhs ! Mimi nimewaweza wote nyie!,[1]
"Nikiwa sehemu ya giza, huwa kuna maandishi ya ajabu yananijia",[6]
Ni mara ngapi wazazi husema kwa uchungu na kuumizwa na matendo ya watoto wao,[3]
mbona humueleweki!,"[2, 4]"
Mlijipanga yaani kila kitu kipo maridadi! Kila mtu atapata wakati mzuri na kuweka historia ,[1]
Kuna muda huwa mnachanganyikiwa au ni nini tatizo walimu wetu??,[5]
" Kipindi cha karantin huenda wanafunzi wakike wakawa wanafanyiwa ukatili mfano kubakwa na kuozwa kwa lazima, lakini wamesh???€?",[6]
tutafute pesa tuache maneno jamani na kupangia watu waishije,[4]
Wote hawa ni waongo,[2]
Walizoea kunyanyasa wanyonge hivyo hawakubali haya yote watafuta mpenyo wa kujinufaisha,[4]
"inanifurahisha sana, ni jambo la kupendeza kujua kwamba kuna kitu kinachoweza kutengenezwa kutokana na mimi",[1]
Baba unaongea kwa uchungu mkubwa mno,[3]
Chanzo cha ajali? Vifo vingapi? Majeruhi wangapi? Kuna uharibifu wa mali?,[3]
"Vizuri sana , asante .",[1]
Wananchi mpaka waambiwe na serikali ndo wavae barakoa hizo ni akili ama matope.,[4]
"Mwambieni huyo avae Barakoa, aache kujimwambafy !! ",[4]
Daahh nshalishwa nyama ya mbwa mwananyamala nikijua mbuzi,[3]
"Utakumbukwa pia na wale ambao ndugu zao walipotezwa katika mazingira ya kutatanisha kama Ben Saanane, Azory Gwanda, Alphonce Mawazo n.k.",[4]
Unajua kesi ya kushambulia ni muda gani jela?,[0]
Nimempenda uyu mtoto anamuongoza mungu kwa kila hatua,[1]
kuna siku mbili tu kabla ya mnada kufungwa! Tutawahi kweli,[6]
"Simpendi kabisa  mume wake, lakini binti yangu anasisitiza juu ya kuolewa naye.",[4]
Wewe una hakika gani hana support ya hao hao wazungu?,[5]
Daah!..! Ahsante kaka maana ningepoteza mb zangu.,[1]
"Waandishi wa habari hawaandiki bila kuthibitisha habari, na kwenye matukio kama haya sio polisi peke yao ndio wenye authority",[4]
 Una kichwa kigumu kiasi gani wewe??,"[2, 4]"
Msamaha ni kitu kidogo lakini kina thamani sana,[0]
Ndio walinzi wetu hao usiombe wakukamate wewe wanakupiga Kama mbwa kumbe na wao ni wadau ,[4]
nadhani ni ya kupendeza sana,[1]
Watakubali CCM,[0]
Mazingira ya hapa nyasi ni kijani na hewa ni laini kuliko wale katika mji .,[1]
Wamarekani waliathirika na mapigano yaliyokuwa yakiendelea ,[3]
"Hivi vifo kila leo vinasikitisha, Uhai ni mali, ukiondoka haurudi.","[3, 6]"
Mbowe katumwa na nani kuwa gaidi?,[5]
wambea bwana! Wana kazi yaani kutwa hawalali ni kushinda kwanya page za watu na kutafuta umbea ,[5]
Mungu ampe pumziko la milele,[3]
Oooo... Una jasho kila mahali.,[4]
Tena walikuwa wanavigombania?!!,[5]
Unanyooshanyoosha vidole nini kama wale wanaobeba bendera zenye rangi kama upinde wa mvua?,"[4, 5]"
"Wimbi haizibebi juu ya ardhi, wala ndani ya mioyo wa wanadamu kwa hivyo sina raha wala amani. ",[3]
Mjomba wangu alinipa hii baiskeli kama siku ya kuzaliwa ya sasa . Kuangalia !,[1]
Kweli ? Jinsi gani unaweza kupata nafasi ?,[5]
Natamani tusisome hiki kitabu mana kinanipaga kumbukumbu mabaya sana za zamani,[3]
Nimepokea ujumbe wa vitisho kutoka kwa watu nisiowajua,[6]
nakupendaga sana mhe...zaidi uwa uatoa shule sana.,[1]
"Alionekana kuwa na wasiwasi mwanzoni, kisha karibu kukasirika. ",[2]
 alihisi kufurahi. ,[1]
"hapo mnalegeshwa mjichanganye, mpotezwe",[4]
Ajabu wanaohusudu kingereza na kudharau kiswahili ndio wanaojigamba kuwa wazalendo na kuwaona wengine ni vibaraka wa mabeberu!?,[4]
unaendeleaje Bi. Mwajuma. unaongea kiingereza kizuri.,[1]
Mahusiano gani tena???!!!,[5]
mhhh hii habari nzito nyuma yake,[0]
Kwa nini mimi sikufikiria hayo?,[5]
Mwenyeji wake vipi? Mbona sijamwona??,[5]
Uko kote kukosa kanzi zakufanya Sura zimewakomaaaa... Kwa makirimu... Watu Wazima Kisheti... Kweli,[4]
